Date,Total Snow,Daily Delta,Min,Max,Mean
2019-06-22,5.0,0.0,8.4,15.3,11.5260869565
2019-06-23,5.0,0.0,6.2,12.9,8.94782608696
2019-06-24,3.0,-2.0,1.5,11.5,7.06086956522
2019-06-25,4.0,1.0,4.2,11.0,7.24782608696
2019-06-26,3.0,-1.0,2.0,13.0,6.10869565217
2019-06-27,3.0,0.0,3.2,12.1,7.33913043478
2019-06-28,3.0,0.0,4.8,6.9,5.70869565217
2019-06-29,2.0,-1.0,4.4,11.3,6.36956521739
2019-08-07,3.0,0.0,7.2,22.1,14.252173913
2019-08-08,5.0,2.0,10.0,20.4,14.9043478261
2015-11-30,86.0,1.0,-8.0,-1.2,-5.63913043478
2019-08-09,4.0,-1.0,6.3,22.1,13.4608695652
2013-05-29,0,0,0.0,11.7,5.15652173913
2013-05-28,0,0,2.3,9.7,6.41739130435
2013-05-27,0,0,-0.8,12.2,5.54782608696
2013-05-26,0,0,2.3,9.5,5.29130434783
2013-05-25,0,0,2.6,9.5,5.20869565217
2013-05-24,0,-12.0,0.4,10.4,3.92173913043
2013-05-23,12.0,-22.0,4.2,5.5,4.75217391304
2013-05-22,34.0,-13.0,0.2,7.3,2.66956521739
2013-05-21,47.0,-11.0,0.2,4.4,2.27826086957
2013-05-20,58.0,-20.0,1.2,7.4,3.97826086957
2018-10-04,53.0,0.0,-8.8,2.7,-3.89130434783
2018-10-05,55.0,2.0,-3.2,4.2,-0.621739130435
2018-10-06,53.0,-2.0,-5.4,5.7,-0.804347826087
2018-10-07,57.0,4.0,1.3,4.0,2.49130434783
2018-10-01,40.0,39.0,-3.1,1.4,-1.79565217391
2018-10-02,55.0,15.0,-7.2,-1.4,-4.88260869565
2018-10-03,53.0,-2.0,-11.8,1.1,-6.7652173913
2018-10-08,53.0,-4.0,0.9,6.6,2.59565217391
2018-10-09,48.0,-5.0,-0.1,4.4,1.7347826087
2018-11-15,8.0,0.0,0.6,4.2,2.2347826087
2013-01-29,277.0,3.0,-4.6,2.5,-2.73913043478
2013-01-28,274.0,0.0,-5.4,-3.0,-4.40869565217
2013-01-23,271.0,4.0,-0.5,4.7,1.32173913043
2013-01-22,267.0,2.0,-3.5,6.7,-0.0304347826087
2013-01-21,265.0,2.0,-4.2,8.7,0.095652173913
2013-01-20,263.0,0.0,-2.3,8.5,1.94347826087
2013-01-27,274.0,0.0,-4.8,-1.3,-3.38695652174
2013-01-26,274.0,2.0,-5.9,-1.0,-3.16956521739
2013-01-25,272.0,9.0,-3.7,0.0,-2.43913043478
2013-01-24,263.0,-8.0,-4.3,-1.2,-2.34782608696
2014-03-13,316.0,-3.0,-10.2,6.2,-3.21304347826
2014-03-12,319.0,11.0,-2.7,3.4,0.617391304348
2014-03-11,308.0,-4.0,-8.2,5.2,-2.69130434783
2014-03-10,312.0,-1.0,-8.8,5.1,-2.02608695652
2014-03-17,359.0,-3.0,-12.3,2.5,-4.67391304348
2014-03-16,362.0,30.0,-1.8,0.8,-0.582608695652
2014-03-15,332.0,2.0,-2.6,0.5,-1.1347826087
2014-03-14,330.0,14.0,-1.7,2.2,-0.0913043478261
2014-03-19,374.0,11.0,-2.3,0.7,-1.18695652174
2014-03-18,363.0,4.0,-5.7,3.6,-2.50434782609
2016-09-04,0,0,3.4,11.5,5.71739130435
2012-07-31,0,0,5.7,16.5,10.2391304348
2016-09-05,0,0,4.5,9.2,6.75652173913
2012-07-30,0,0,10.9,15.5,12.4
2016-09-06,0,0,3.7,12.1,6.69130434783
2016-09-07,0,0,4.3,8.8,6.46956521739
2018-03-22,571.0,16.0,-3.6,0.8,-1.75217391304
2016-09-01,0,0,3.2,10.7,6.45652173913
2016-10-19,15.0,-6.0,0.6,4.0,1.90434782609
2016-09-02,0,0,2.2,12.1,5.8347826087
2016-10-15,18.0,3.0,-0.2,4.5,1.55217391304
2016-10-14,15.0,8.0,-0.6,4.1,1.1652173913
2016-10-17,23.0,-2.0,-0.7,4.6,1.07826086957
2016-09-03,0,0,1.8,9.9,6.15217391304
2016-10-11,0.0,-3.0,-9.4,1.7,-5.31739130435
2016-10-10,3.0,-1.0,-4.3,-1.1,-2.89565217391
2016-10-13,7.0,7.0,1.7,4.9,3.19565217391
2016-10-12,0,0.0,-6.3,6.9,-1.72608695652
2018-03-01,527.0,12.0,-7.5,-3.4,-4.82608695652
2012-03-31,832.0,-1.0,-14.7,0.2,-7.1347826087
2012-03-30,833.0,-1.0,-4.7,3.0,-2.38260869565
2018-03-04,513.0,1.0,-16.7,-6.3,-12.152173913
2018-03-05,514.0,1.0,-12.3,-3.1,-7.86086956522
2018-03-06,516.0,2.0,-11.7,-3.1,-6.17391304348
2018-03-07,522.0,6.0,-14.8,-1.7,-8.2
2018-03-08,548.0,26.0,-7.8,2.7,-2.7
2018-03-09,533.0,-15.0,-11.4,-0.5,-4.72608695652
2017-04-30,524.0,0.0,-2.1,3.8,0.934782608696
2018-07-11,3.0,-3.0,4.3,18.9,11.1086956522
2016-05-19,0,0,0.3,6.0,2.03043478261
2016-05-18,0,-3.0,4.7,12.0,8.01739130435
2016-05-17,3.0,-5.0,6.6,16.1,9.62173913043
2016-05-16,8.0,-26.0,7.5,13.9,10.3956521739
2016-05-15,34.0,-35.0,2.6,18.9,10.6434782609
2016-05-14,69.0,-27.0,2.1,20.2,9.1
2016-05-13,96.0,-16.0,1.1,15.2,6.0
2016-05-12,112.0,-27.0,1.2,9.9,3.7347826087
2016-05-11,139.0,-24.0,0.9,12.8,8.40869565217
2016-05-10,163.0,-23.0,-1.2,14.4,5.98695652174
2017-04-24,548.0,-3.0,-1.1,7.3,1.35217391304
2014-08-23,0,0,3.5,19.0,9.57826086957
2014-08-22,0,0,4.1,18.0,8.6347826087
2014-08-21,0,0,8.1,17.0,11.8217391304
2014-08-20,0,0,3.5,19.8,11.6086956522
2014-08-27,0,0,13.0,18.0,15.5739130435
2014-08-26,0,0,11.8,22.3,16.1608695652
2014-08-25,0,0,6.5,19.1,12.747826087
2014-08-24,0,0,3.3,20.3,10.3695652174
2016-06-05,0,0,4.6,24.1,12.9608695652
2016-06-04,0,0,4.1,21.4,11.452173913
2014-08-29,0,0,6.7,13.9,9.58695652174
2014-08-28,0,0,6.5,18.0,13.047826087
2016-06-01,0,0,6.6,12.1,8.81304347826
2017-06-27,0,0,0.0,18.1,8.11304347826
2016-06-03,0,0,5.0,14.1,8.03043478261
2016-06-02,0,0,4.9,10.3,6.82608695652
2017-06-12,0,0,2.4,13.2,8.57826086957
2014-12-31,214.0,8.0,-10.3,-2.9,-6.90869565217
2014-12-30,206.0,3.0,-22.7,-8.6,-17.6782608696
2018-08-27,2.0,-2.0,2.8,15.4,7.36956521739
2018-08-26,4.0,1.0,6.6,11.4,7.89565217391
2018-08-25,3.0,0.0,6.1,11.8,8.94782608696
2018-08-24,3.0,-3.0,2.1,13.8,8.99130434783
2015-09-29,0,0,2.2,19.0,7.77826086957
2015-09-28,0,0,-1.2,17.0,4.60869565217
2018-08-21,2.0,-1.0,5.6,23.2,13.0086956522
2018-08-20,3.0,0.0,4.7,19.6,11.747826087
2015-09-25,0,0,1.6,9.7,4.08695652174
2015-09-24,0,0,3.1,5.1,3.73913043478
2015-09-27,0,0,-2.0,12.4,2.86956521739
2015-09-26,0,0,-1.0,8.2,3.30434782609
2015-09-21,0,0,-1.6,10.1,1.90434782609
2015-09-20,0,0,1.6,10.4,7.11739130435
2015-09-23,0,0,3.9,5.0,4.56086956522
2015-09-22,0,0,2.5,6.5,3.9347826087
2017-06-10,0,0,1.8,9.3,5.84782608696
2018-01-18,347.0,28.0,-2.8,0.4,-1.4652173913
2016-09-17,0,0,4.7,8.2,6.10869565217
2017-11-01,20.0,9.0,-0.7,10.3,2.33913043478
2017-11-02,19.0,-1.0,-14.0,-0.4,-9.67391304348
2017-11-03,13.0,-6.0,-19.0,0.0,-15.6782608696
2017-11-04,0,0,-18.5,-10.6,-14.4260869565
2017-11-05,10.0,10.0,-14.5,-11.0,-13.1739130435
2017-11-06,11.0,1.0,-18.3,-5.4,-13.4565217391
2017-11-07,11.0,0.0,-7.2,-1.4,-4.53043478261
2017-11-08,18.0,7.0,-8.7,-3.5,-7.20869565217
2017-11-09,18.0,0.0,-8.0,0.8,-5.78260869565
2013-10-07,0.0,-3.0,2.7,10.0,4.52608695652
2013-10-06,3.0,1.0,7.8,13.6,10.1347826087
2013-10-05,2.0,2.0,4.2,9.2,6.87826086957
2013-10-04,0.0,0.0,2.1,6.3,3.64347826087
2013-10-03,0,-2.0,-3.7,6.7,0.369565217391
2013-10-02,2.0,-1.0,-1.2,7.8,1.71304347826
2013-10-01,3.0,-4.0,-2.3,5.5,0.947826086957
2013-10-09,0,0,-1.9,6.9,2.04782608696
2013-10-08,0,0.0,-1.5,4.2,0.973913043478
2019-03-08,407.0,-4.0,-17.0,-4.3,-11.2347826087
2018-01-10,298.0,5.0,-11.1,-4.0,-6.62608695652
2017-05-20,285.0,-21.0,-1.7,13.8,5.15652173913
2016-01-19,305.0,5.0,-5.2,0.0,-2.08695652174
2016-01-18,300.0,-1.0,-2.3,0.5,-1.06956521739
2016-01-13,290.0,12.0,-2.5,0.8,-0.486956521739
2016-01-12,278.0,4.0,-0.1,2.4,0.765217391304
2016-01-11,274.0,6.0,-7.3,1.2,-3.08260869565
2016-01-10,268.0,0.0,-12.5,0.2,-7.11739130435
2016-01-17,301.0,3.0,-1.0,0.8,0.217391304348
2016-01-16,298.0,13.0,-5.4,1.3,-1.77826086957
2016-01-15,285.0,1.0,-14.7,-2.5,-9.10869565217
2016-01-14,284.0,-6.0,-4.7,0.1,-2.74347826087
2017-12-29,249.0,9.0,-19.9,-16.9,-18.1434782609
2017-12-28,240.0,0.0,-17.0,-14.6,-15.9391304348
2017-12-27,240.0,4.0,-13.7,-8.0,-11.1260869565
2017-12-26,236.0,-2.0,-18.6,-6.6,-13.1086956522
2017-12-25,238.0,3.0,-17.3,-12.9,-15.0565217391
2017-12-24,235.0,3.0,-18.4,-10.4,-15.2652173913
2017-12-23,232.0,-8.0,-21.7,-15.7,-19.3652173913
2017-08-26,0,0,0.0,0.0,0.0
2017-12-21,244.0,5.0,-11.4,0.0,-5.20869565217
2017-12-20,239.0,-8.0,-15.8,-8.9,-11.9695652174
2015-06-02,0,0,7.6,15.2,10.5913043478
2015-06-03,0,0,6.9,15.7,9.99130434783
2015-06-01,0,0,3.3,18.2,10.1782608696
2015-06-06,0,0,5.0,21.8,12.8434782609
2015-06-07,0,0,5.5,22.8,14.0826086957
2015-06-04,0,0,5.9,16.5,10.4956521739
2015-06-05,0,0,5.7,19.8,11.7826086957
2017-08-20,0,0,0.0,0.0,0.0
2015-06-08,0,0,10.3,21.1,16.3217391304
2015-06-09,0,0,3.1,20.3,11.247826087
2017-08-21,0,0,0.0,0.0,0.0
2014-04-30,413.0,0.0,2.0,18.3,8.22173913043
2017-12-22,240.0,-4.0,-14.2,-6.9,-10.747826087
2013-06-17,0,0,6.1,17.9,9.47826086957
2013-06-16,0,0,5.0,19.7,11.4913043478
2013-06-15,0,0,1.3,17.5,8.38260869565
2013-06-14,0,0,2.7,12.8,7.8347826087
2013-06-13,0,0,-0.4,12.8,5.45217391304
2013-06-12,0,0,3.2,11.5,6.41304347826
2013-06-11,0,0,3.2,9.7,6.16086956522
2015-02-09,289.0,8.0,-0.6,4.2,0.695652173913
2015-02-06,278.0,1.0,1.0,5.0,2.40434782609
2015-02-07,284.0,6.0,0.7,3.5,2.01739130435
2015-02-04,262.0,-1.0,-6.0,2.5,-2.14782608696
2015-02-05,277.0,15.0,-1.8,4.5,0.878260869565
2015-02-02,268.0,3.0,-1.5,0.9,-0.230434782609
2015-02-03,263.0,-5.0,-4.0,1.9,0.369565217391
2013-06-19,0,0,5.4,13.4,8.26956521739
2015-02-01,265.0,12.0,-3.0,1.9,-0.573913043478
2012-09-26,0,0,3.8,18.8,9.1652173913
2012-09-27,0,0,6.2,15.3,10.1869565217
2012-09-24,0,0,10.0,15.7,12.4695652174
2012-09-25,0,0,4.0,16.6,8.5652173913
2012-09-22,0,0,6.3,21.0,12.4173913043
2012-09-23,0,0,5.1,24.1,11.9217391304
2012-09-20,0,0,5.7,25.0,12.1826086957
2012-09-21,0,0,6.0,26.9,13.3173913043
2014-07-31,0,0,5.7,23.3,13.5695652174
2014-07-30,0,0,7.2,22.2,14.3347826087
2012-09-28,0,0,8.2,14.2,11.9782608696
2012-09-29,0,0,2.6,11.4,7.08695652174
2019-06-30,2.0,0.0,2.8,17.1,8.67826086957
2017-06-19,0,0,7.5,12.0,9.02173913043
2011-12-26,181.0,2.0,-3.9,-1.5,-2.97391304348
2016-11-23,30.0,14.0,-4.5,-0.7,-2.20434782609
2016-11-21,9.0,5.0,-0.2,0.7,0.269565217391
2017-09-30,0,0,0.0,0.0,0.0
2016-11-20,4.0,4.0,-1.8,1.9,-0.547826086957
2016-11-27,65.0,6.0,-9.6,-2.7,-5.5347826087
2016-11-26,59.0,3.0,-5.5,-3.4,-4.37826086957
2014-10-28,33.0,8.0,0.1,5.9,2.70434782609
2014-10-29,30.0,-3.0,2.2,5.6,3.31739130435
2014-10-26,24.0,23.0,-1.7,4.9,-0.447826086957
2012-06-08,207.0,-25.0,-1.9,9.9,3.66956521739
2016-11-29,68.0,0.0,-8.1,0.0,-3.89130434783
2016-11-28,68.0,3.0,-6.4,-2.3,-4.5
2018-02-11,508.0,8.0,-15.5,-4.7,-9.61739130435
2016-10-20,18.0,3.0,0.0,4.4,1.88695652174
2016-10-21,14.0,-4.0,-2.6,2.0,-0.286956521739
2016-10-22,18.0,4.0,-0.8,2.2,0.295652173913
2016-10-23,20.0,2.0,-1.1,4.8,1.11304347826
2016-10-24,22.0,2.0,-0.5,3.3,0.730434782609
2016-10-25,22.0,0.0,0.6,5.4,2.04347826087
2016-10-26,16.0,-6.0,-2.7,4.2,1.21739130435
2016-10-27,18.0,2.0,-0.2,4.9,2.8652173913
2016-10-28,10.0,-8.0,-2.0,5.8,1.17391304348
2016-10-29,9.0,-1.0,-2.7,2.4,-0.660869565217
2018-10-11,36.0,-7.0,-3.6,8.5,0.717391304348
2018-10-10,43.0,-5.0,-0.3,3.8,1.07826086957
2018-10-17,19.0,1.0,1.6,14.3,5.88695652174
2018-10-16,18.0,-1.0,-0.3,13.7,4.3347826087
2018-10-15,19.0,0.0,-1.2,13.5,3.46086956522
2018-10-14,19.0,-9.0,-3.1,11.8,1.07826086957
2019-07-18,3.0,-1.0,3.5,10.0,6.00869565217
2019-07-19,2.0,-1.0,0.8,13.0,6.22173913043
2019-07-12,3.0,-1.0,5.7,16.5,11.2347826087
2019-07-13,3.0,0.0,5.0,16.3,10.647826087
2019-07-10,5.0,2.0,8.3,17.5,11.9608695652
2019-07-11,4.0,-1.0,6.5,16.5,10.947826087
2019-07-16,5.0,1.0,7.5,15.8,11.4739130435
2019-07-17,4.0,-1.0,6.4,14.1,9.49565217391
2019-07-14,3.0,0.0,5.1,15.2,10.6130434783
2019-07-15,4.0,1.0,6.1,16.4,10.8565217391
2018-03-17,543.0,4.0,-5.9,3.3,-1.76086956522
2018-03-16,539.0,-1.0,-9.3,3.1,-4.18260869565
2018-03-15,540.0,-12.0,-9.8,1.2,-4.25217391304
2018-03-14,552.0,7.0,-0.4,3.5,1.6347826087
2018-03-13,545.0,14.0,-4.2,8.7,0.282608695652
2018-03-12,531.0,3.0,-5.2,7.6,-0.634782608696
2018-03-11,528.0,-1.0,-8.8,4.6,-3.53913043478
2018-03-10,529.0,-4.0,-10.9,2.8,-4.97391304348
2018-03-19,536.0,0.0,-7.1,2.0,-3.12608695652
2018-03-18,536.0,-7.0,-8.9,3.3,-2.85217391304
2016-06-30,0,0,8.8,19.5,13.6608695652
2018-09-11,3.0,1.0,3.5,10.0,6.44782608696
2015-02-08,281.0,-3.0,0.7,4.1,2.07391304348
2018-09-10,2.0,-1.0,4.7,8.5,6.3347826087
2017-06-30,0,0,6.0,20.5,13.5347826087
2013-06-10,0,0,2.4,12.1,5.94347826087
2018-09-13,4.0,1.0,-1.2,6.8,0.721739130435
2018-09-12,3.0,0.0,2.8,9.7,5.55217391304
2018-09-15,2.0,-1.0,1.5,6.5,3.02173913043
2018-06-24,4.0,0.0,7.3,14.7,10.5956521739
2018-09-14,3.0,-1.0,0.0,4.7,1.18260869565
2018-09-17,2.0,-1.0,0.2,7.4,2.99565217391
2018-09-16,3.0,1.0,0.1,4.4,1.76956521739
2018-09-19,2.0,1.0,1.5,10.9,5.58260869565
2018-09-18,1.0,-1.0,-2.3,8.9,1.16956521739
2013-06-18,0,0,1.9,14.5,7.4
2015-09-10,0,0,2.4,22.1,9.38260869565
2015-09-11,0,0,4.2,24.3,11.2565217391
2015-09-12,0,0,3.6,21.6,11.0391304348
2015-09-13,0,0,2.8,16.5,8.46956521739
2015-09-14,0,0,-0.6,5.9,2.76956521739
2015-09-15,0,0,-2.3,10.3,2.43043478261
2015-09-16,0,0,0.4,7.9,3.01304347826
2015-09-17,0,0,4.3,10.5,6.08695652174
2015-09-18,0,0,5.5,9.8,6.91304347826
2015-09-19,0,0,6.8,10.8,8.66956521739
2019-09-27,2.0,0.0,-1.1,3.1,0.252173913043
2012-04-10,891.0,9.0,0.2,10.9,4.8652173913
2012-04-11,888.0,-3.0,-0.1,10.6,4.4652173913
2019-07-30,5.0,2.0,8.0,15.1,11.0304347826
2019-07-31,3.0,-2.0,5.7,15.2,9.90869565217
2017-11-17,106.0,2.0,-7.0,-3.2,-5.00869565217
2017-11-16,104.0,8.0,-4.6,-1.9,-3.69130434783
2017-11-15,96.0,31.0,-2.4,-0.6,-1.93043478261
2017-11-14,65.0,9.0,-2.7,-0.4,-1.66086956522
2017-11-13,56.0,18.0,-3.8,0.1,-2.29130434783
2017-11-12,38.0,15.0,-1.0,0.3,-0.317391304348
2017-11-11,23.0,3.0,-0.4,1.7,0.473913043478
2017-11-10,20.0,2.0,-3.4,2.5,-0.521739130435
2018-04-30,617.0,-13.0,-2.9,7.7,2.22608695652
2017-11-19,131.0,22.0,-1.2,-0.2,-0.765217391304
2017-11-18,109.0,3.0,-4.8,0.7,-1.52608695652
2012-04-18,865.0,9.0,-1.9,7.2,1.13913043478
2012-04-19,863.0,-2.0,-2.5,3.1,0.191304347826
2018-12-30,223.0,5.0,-9.2,-2.4,-5.53043478261
2017-06-09,0,0,1.5,9.8,5.00869565217
2019-03-09,399.0,-8.0,-17.3,-2.3,-11.4217391304
2015-06-11,0,0,8.4,16.9,11.452173913
2015-06-10,0,0,3.9,19.4,11.2565217391
2012-05-28,492.0,-25.0,3.2,9.3,6.21304347826
2012-05-29,463.0,-29.0,0.3,9.8,3.70434782609
2015-06-15,0,0,2.3,20.2,10.2956521739
2015-06-14,0,0,2.3,17.3,9.5
2015-06-17,0,0,6.3,15.4,10.6130434783
2015-06-16,0,0,5.0,18.8,11.847826087
2012-05-22,595.0,-39.0,0.8,8.2,4.23043478261
2012-05-23,584.0,-11.0,-1.3,9.6,3.11304347826
2012-05-20,646.0,-10.0,-0.8,8.5,3.80869565217
2012-05-21,634.0,-12.0,3.6,9.8,5.76956521739
2012-05-26,542.0,-12.0,-0.5,16.2,6.76086956522
2012-05-27,517.0,-25.0,0.4,12.7,6.55652173913
2012-05-24,563.0,-21.0,-2.2,10.0,1.69130434783
2012-05-25,554.0,-9.0,1.2,15.0,5.20434782609
2014-04-29,413.0,-5.0,-0.7,8.4,2.65652173913
2014-04-28,418.0,-7.0,-3.0,7.2,0.430434782609
2014-04-27,425.0,-1.0,-2.0,7.0,0.486956521739
2014-04-26,426.0,5.0,-4.7,6.1,-0.195652173913
2014-04-25,421.0,-6.0,-3.0,7.8,1.20869565217
2014-04-24,427.0,7.0,-2.3,6.3,1.06086956522
2014-04-23,420.0,-3.0,-6.6,5.4,-1.49130434783
2014-04-22,423.0,5.0,-2.0,7.0,1.27826086957
2014-04-21,418.0,7.0,-0.9,5.7,1.51304347826
2014-04-20,411.0,-10.0,-1.5,4.2,1.0
2015-02-19,265.0,-16.0,1.3,4.5,3.03913043478
2015-02-18,281.0,-20.0,-2.6,8.1,1.30434782609
2015-02-15,292.0,4.0,-7.1,9.9,-2.3347826087
2015-02-14,288.0,-5.0,-3.3,4.9,0.495652173913
2015-02-17,301.0,6.0,-5.8,13.0,-0.84347826087
2015-02-16,295.0,3.0,-6.7,5.0,-2.59130434783
2015-02-11,293.0,6.0,-0.4,3.5,1.59565217391
2015-02-10,287.0,-2.0,-0.7,6.2,1.23043478261
2015-02-13,293.0,-5.0,3.2,6.4,4.17826086957
2015-02-12,298.0,5.0,1.0,4.8,3.06086956522
2014-07-01,0,0,5.2,23.9,13.3173913043
2014-07-02,4.0,4.0,10.9,21.4,16.9869565217
2014-07-03,0.0,-4.0,9.5,18.0,11.9391304348
2014-07-04,0.0,0.0,6.6,12.8,9.43043478261
2012-09-30,0,0,2.5,10.4,5.54347826087
2014-07-06,1.0,1.0,8.7,17.8,10.852173913
2014-07-07,0,-1.0,5.1,21.1,12.2608695652
2014-07-08,0,0,5.7,23.3,14.0086956522
2014-07-09,0,0,5.2,21.5,13.5869565217
2017-06-14,0,0,3.4,8.7,5.62608695652
2019-09-26,2.0,-1.0,1.8,6.9,4.30434782609
2019-09-29,1.0,-1.0,-4.9,-0.1,-2.2347826087
2019-09-28,2.0,0.0,-4.2,-0.7,-2.32173913043
2018-06-07,4.0,2.0,5.0,8.2,6.36956521739
2018-06-06,2.0,-1.0,2.5,9.3,4.5347826087
2018-06-05,3.0,1.0,1.5,6.2,3.73913043478
2018-06-03,4.0,2.0,4.0,9.7,6.36956521739
2018-06-02,2.0,-2.0,2.4,9.7,4.98695652174
2018-06-01,4.0,1.0,2.6,8.0,4.7652173913
2019-08-29,4.0,0.0,4.1,19.7,10.8043478261
2019-08-24,4.0,0.0,7.4,12.7,9.33043478261
2019-08-25,3.0,-1.0,2.3,14.6,8.20869565217
2019-08-20,4.0,0.0,7.1,19.6,12.0913043478
2016-10-31,11.0,0.0,-1.7,2.0,-0.673913043478
2016-10-30,11.0,2.0,0.5,4.3,1.86086956522
2019-08-21,4.0,0.0,10.1,16.5,12.7043478261
2019-07-09,3.0,1.0,6.2,19.0,12.1695652174
2019-07-08,2.0,-1.0,5.3,18.2,10.2173913043
2019-07-01,2.0,0.0,5.0,17.1,11.3782608696
2019-07-03,3.0,0.0,6.6,19.5,12.3391304348
2019-07-02,3.0,1.0,6.2,19.1,11.8217391304
2019-07-05,4.0,-2.0,6.5,8.7,7.36086956522
2019-07-04,6.0,3.0,8.9,16.4,12.3434782609
2019-07-07,3.0,0.0,6.9,15.0,9.14347826087
2019-07-06,3.0,-1.0,6.5,12.7,8.08260869565
2019-04-22,478.0,11.0,1.7,5.8,3.05652173913
2019-04-23,464.0,-14.0,0.5,6.7,3.36956521739
2019-04-20,476.0,3.0,-5.9,6.5,-0.808695652174
2019-04-21,467.0,-9.0,-2.2,6.6,2.06956521739
2019-04-26,456.0,5.0,-6.2,5.5,-0.226086956522
2019-04-27,451.0,-5.0,-6.7,1.1,-2.71739130435
2019-04-24,453.0,-11.0,-3.4,4.6,0.813043478261
2019-04-25,451.0,-2.0,-6.5,7.0,-0.75652173913
2019-04-28,446.0,-5.0,-7.6,5.2,-1.58695652174
2019-04-29,455.0,9.0,-4.0,5.2,-0.0434782608696
2016-06-27,0,0,5.3,22.0,12.7130434783
2016-06-26,0,0,1.9,19.6,9.57826086957
2016-06-25,0,0,7.1,14.0,10.0347826087
2016-06-24,0,0,5.7,14.0,9.06086956522
2016-06-23,0,0,4.3,12.8,8.29130434783
2016-06-22,0,0,6.3,13.4,8.67826086957
2016-06-21,0,0,8.3,15.6,11.1565217391
2016-06-20,0,0,3.4,18.4,10.0304347826
2017-06-04,0,0,-2.1,8.7,3.12608695652
2017-06-05,0,0,-0.8,12.0,4.84782608696
2017-06-06,0,0,2.7,16.5,9.06086956522
2017-06-07,0,0,4.6,19.8,11.0434782609
2017-06-01,3.0,-7.0,3.9,11.5,7.33913043478
2016-06-29,0,0,6.3,20.7,13.7130434783
2016-06-28,0,0,5.7,21.7,13.8043478261
2017-09-08,0,0,0.0,0.0,0.0
2019-04-13,475.0,18.0,-1.3,3.3,1.07391304348
2017-06-13,0,0,3.2,11.6,8.00869565217
2016-12-23,127.0,0.0,-12.8,-5.8,-9.0652173913
2017-06-11,0,0,2.7,13.9,7.39565217391
2016-12-21,113.0,3.0,-2.9,-1.8,-2.4
2017-06-17,0,0,-0.4,9.2,4.71739130435
2017-06-16,0,0,3.8,8.5,5.79565217391
2017-05-12,392.0,-21.0,-1.9,6.1,1.80434782609
2017-05-13,383.0,-9.0,-0.5,5.2,2.14782608696
2017-05-10,424.0,-9.0,-1.3,9.1,3.0652173913
2017-05-11,413.0,-11.0,2.6,10.4,5.28695652174
2017-05-16,357.0,-6.0,-0.7,3.6,0.813043478261
2017-05-17,343.0,-14.0,-1.0,10.6,3.38695652174
2017-05-14,368.0,-15.0,-0.2,5.0,2.02608695652
2017-05-15,363.0,-5.0,-0.1,3.3,1.77391304348
2017-05-18,325.0,-18.0,0.5,9.8,4.81304347826
2016-12-25,127.0,-1.0,-20.3,-10.7,-15.0565217391
2015-09-07,0,0,4.6,13.0,7.25652173913
2015-09-06,0,0,0.8,13.2,5.74347826087
2015-09-05,0,0,-2.1,11.1,2.63913043478
2015-09-04,0,0,0.6,7.3,2.20434782609
2015-09-03,0,0,0.2,5.0,1.93043478261
2015-09-02,0,0,0.5,6.3,2.58260869565
2015-09-01,0,0,3.7,7.0,5.4347826087
2019-04-11,457.0,5.0,-2.7,1.5,-0.847826086957
2016-11-12,0,0,2.8,4.9,3.70434782609
2016-11-13,0,0,0.2,3.0,1.30869565217
2016-11-10,0,0,-0.5,8.7,2.42608695652
2016-11-11,0,0,2.5,8.6,3.81304347826
2016-11-16,0,0,-5.0,-1.0,-3.03913043478
2016-11-17,0,0,-4.1,-1.0,-2.75217391304
2015-09-09,0,0,8.8,12.4,10.5086956522
2015-09-08,0,0,5.8,12.7,8.05217391304
2017-06-18,0,0,4.7,11.2,6.86086956522
2016-04-30,372.0,-15.0,-3.0,12.9,3.8347826087
2018-06-30,4.0,0.0,6.4,12.2,9.35217391304
2015-06-24,0,0,7.1,17.2,11.452173913
2015-06-25,0,0,10.8,14.5,12.3565217391
2015-06-26,0,0,3.6,22.5,12.3782608696
2015-06-27,0,0,7.9,25.6,15.4347826087
2015-06-20,0,0,1.9,12.6,6.65217391304
2015-06-21,0,0,4.5,19.0,9.81304347826
2015-06-22,0,0,4.9,19.2,11.5565217391
2015-06-23,0,0,4.5,18.2,11.9
2012-05-31,418.0,-26.0,2.3,12.3,6.12173913043
2012-05-30,444.0,-19.0,1.4,9.9,4.40434782609
2015-06-28,0,0,7.1,27.1,16.5217391304
2015-06-29,0,0,13.1,26.8,18.5086956522
2019-07-22,3.0,-1.0,5.1,19.7,12.1347826087
2012-09-08,0,0,7.6,21.9,14.3826086957
2012-09-09,0,0,7.1,17.5,9.73913043478
2015-02-22,285.0,18.0,-9.1,11.1,-3.20434782609
2015-02-23,258.0,-27.0,-3.5,12.7,0.960869565217
2015-02-24,259.0,1.0,1.2,8.4,4.18695652174
2015-02-25,274.0,15.0,-6.4,2.2,-2.75217391304
2015-02-26,264.0,-10.0,-2.9,5.8,-0.386956521739
2015-02-27,258.0,-6.0,-7.0,0.3,-3.5347826087
2015-02-28,254.0,-4.0,-13.6,4.1,-7.21304347826
2012-09-01,0,0,-0.1,13.6,5.43913043478
2012-09-02,0,0,5.0,14.3,8.5652173913
2012-09-03,0,0,1.1,18.8,8.0652173913
2012-09-04,0,0,1.5,20.1,8.65217391304
2012-09-05,0,0,3.9,17.8,9.8652173913
